,1,2,3,4,5,6,7,8,9,normalized,total_demand,total_supply
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('CV7', 'night'), ('CV9', 'night'))",0.8923,0.7478,0.3354,0.713,0.756,0.5224,109606.2518,16477.3301,0.6926,8.737275897633134,24.32114028930664,42.03244400024414
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('CV7', 'night'), ('CV9', 'morning'))",0.9134,0.746,0.3232,0.7146,0.7457,0.3223,109971.5993,16637.2695,0.7098,8.966180511528693,24.373756408691406,42.316925048828125
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.9015,0.7661,0.3173,0.6963,0.7364,0.4843,102770.7063,16646.9141,0.6797,8.766838526025765,23.75249481201172,42.34004592895508
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9323,0.7319,0.3414,0.7529,0.7718,0.316,115467.938,16615.5586,0.7663,8.86556763308198,25.682804107666016,42.202667236328125
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.922,0.739,0.3297,0.7285,0.7564,0.3191,112790.1633,16670.1836,0.7322,8.987784159535263,24.847837448120117,42.33698654174805
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'))",0.9264,0.7559,0.3255,0.7501,0.7692,0.3223,106642.074,16767.4707,0.7657,8.953743754769679,25.585153579711914,42.93352127075195
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'))",0.926,0.7552,0.327,0.7519,0.7697,0.3212,107105.7777,16756.0098,0.769,8.949341939306457,25.64777374267578,42.895503997802734
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'morning'))",0.9268,0.7291,0.3268,0.7495,0.7697,0.3167,117494.9108,16744.0547,0.7659,8.948803203716912,25.567062377929688,42.892032623291016
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV9', 'night'))",0.9287,0.7584,0.3277,0.7534,0.7722,0.3223,105673.6744,16733.1211,0.7698,8.893921749960027,25.69886016845703,42.88011932373047
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV9', 'morning'))",0.9295,0.7253,0.3289,0.7561,0.7726,0.3167,118883.1761,16721.6016,0.7753,8.850049784943897,25.789077758789062,42.851783752441406
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'))",0.9237,0.7256,0.3232,0.7473,0.7639,0.3156,118921.0571,16722.3906,0.7633,8.971242040681318,25.488975524902344,42.86214828491211
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'morning'))",0.913,0.7221,0.3269,0.751,0.7636,0.3205,122000.7176,16685.4453,0.7756,8.94203844207891,25.616666793823242,42.79834747314453
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV9', 'night'))",0.9287,0.7256,0.3279,0.7533,0.771,0.3167,118842.7247,16732.4453,0.7714,8.893192205948317,25.693559646606445,42.872352600097656
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV9', 'morning'))",0.9282,0.7253,0.3281,0.7556,0.7711,0.3167,118832.5679,16699.8906,0.7747,8.874688802062352,25.774490356445312,42.82392501831055
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('CV7', 'night'), ('CV7', 'morning'))",0.9264,0.7559,0.3255,0.7501,0.7692,0.3223,106642.074,16767.4707,0.7657,8.953743754769679,25.585153579711914,42.93352127075195
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('CV7', 'night'), ('CV9', 'night'))",0.925,0.7566,0.3262,0.7507,0.7685,0.3212,106666.4487,16755.8242,0.7671,8.97506389765279,25.605281829833984,42.891605377197266
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('CV7', 'night'), ('CV9', 'morning'))",0.927,0.7482,0.3263,0.7538,0.7683,0.3212,110038.38,16722.332,0.7718,8.918280564606201,25.712482452392578,42.856170654296875
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('CV7', 'morning'), ('CV9', 'night'))",0.9256,0.7555,0.3241,0.7536,0.766,0.3219,106769.5284,16735.3438,0.7713,8.937394868629164,25.706289291381836,42.87451171875
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9104,0.721,0.3243,0.7475,0.7596,0.3202,122213.4415,16674.8945,0.7707,8.954554555748254,25.496788024902344,42.78984451293945
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9264,0.7559,0.3255,0.7501,0.7692,0.3223,106642.074,16767.4707,0.7657,8.953743754769679,25.585153579711914,42.93352127075195
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'))",0.9269,0.777,0.33,0.7506,0.774,0.3674,97596.347,16787.166,0.7644,8.93821485936077,25.604061126708984,43.16438674926758
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'))",0.9276,0.776,0.3304,0.7553,0.7756,0.3677,98212.6915,16797.1348,0.7704,8.89569537683102,25.761688232421875,43.181819915771484
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV9', 'night'))",0.9284,0.777,0.331,0.7557,0.7761,0.3681,97807.8373,16775.5898,0.7708,8.876642787912461,25.777851104736328,43.152835845947266
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV9', 'morning'))",0.9283,0.7749,0.3318,0.7543,0.7768,0.3674,98111.4489,16787.3164,0.7694,8.890292618038577,25.7298583984375,43.16035079956055
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'))",0.9286,0.777,0.3311,0.7554,0.7762,0.3677,97813.3841,16764.3906,0.7701,8.877090946653764,25.76502227783203,43.138668060302734
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV9', 'night'))",0.9273,0.7013,0.3323,0.7567,0.7773,0.3399,129455.3823,16725.9512,0.774,8.868435174915735,25.811519622802734,43.077571868896484
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV9', 'morning'))",0.9264,0.7894,0.3297,0.7577,0.774,0.3709,93483.4469,16768.4844,0.7738,8.789140591433386,25.846237182617188,43.12610626220703
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.9272,0.7753,0.3294,0.7536,0.7748,0.367,98528.8145,16787.4238,0.7686,8.915419899446945,25.70575714111328,43.167110443115234
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9252,0.7689,0.3292,0.7526,0.7721,0.3642,101212.3756,16777.3203,0.7675,8.961201439421176,25.670209884643555,43.133243560791016
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.9286,0.777,0.3311,0.7554,0.7762,0.3677,97813.3841,16764.3906,0.7701,8.877090946653764,25.76502227783203,43.138668060302734
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'))",0.9274,0.7742,0.331,0.7508,0.7751,0.3674,98173.5222,16775.4746,0.7643,8.931689526919532,25.61125373840332,43.15302276611328
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'))",0.9262,0.7739,0.3307,0.7519,0.7746,0.3667,98247.893,16766.6016,0.7659,8.947317142101895,25.645954132080078,43.12266159057617
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'morning'))",0.9267,0.7749,0.3289,0.7554,0.7739,0.3663,98165.794,16789.5352,0.7708,8.907890308348058,25.767372131347656,43.166385650634766
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'))",0.9252,0.7689,0.3294,0.7522,0.7722,0.3646,101200.7537,16777.4219,0.767,8.965134720767544,25.658933639526367,43.1350212097168
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9249,0.7696,0.329,0.7505,0.7715,0.3649,100782.5464,16766.5742,0.7644,8.974237737742868,25.598709106445312,43.118656158447266
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9274,0.7742,0.331,0.7508,0.7751,0.3674,98173.5222,16775.4746,0.7643,8.931689526919532,25.61125373840332,43.15302276611328
"(('V_CO', 'night'), ('V_CO', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.9284,0.777,0.331,0.7557,0.7761,0.3681,97807.8373,16775.5898,0.7708,8.876642787912461,25.777851104736328,43.152835845947266
"(('V_CO', 'night'), ('V_CO', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9283,0.7749,0.3318,0.7543,0.7768,0.3674,98111.4489,16787.3164,0.7694,8.890292618038577,25.7298583984375,43.16035079956055
"(('V_CO', 'night'), ('V_CO', 'morning'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.9269,0.777,0.33,0.7506,0.774,0.3674,97596.347,16787.166,0.7644,8.93821485936077,25.604061126708984,43.16438674926758
"(('V_CO', 'night'), ('V_CO', 'morning'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9276,0.776,0.3304,0.7553,0.7756,0.3677,98212.6915,16797.1348,0.7704,8.89569537683102,25.761688232421875,43.181819915771484
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'))",0.8952,0.7203,0.3282,0.6972,0.6891,0.2592,111897.8588,16954.4219,0.6987,8.991996479177578,23.782344818115234,38.950889587402344
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'))",0.8928,0.7256,0.3336,0.6917,0.6822,0.2673,110477.8916,16967.2246,0.6906,9.0,23.59547233581543,38.77299499511719
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'morning'))",0.8958,0.6802,0.3295,0.6978,0.6912,0.243,119719.755,16993.2305,0.701,8.995925776627093,23.803630828857422,38.93600082397461
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV9', 'night'))",0.8963,0.7242,0.3293,0.6989,0.6915,0.2695,111284.2024,16962.2422,0.7017,8.995321269327167,23.838138580322266,38.95272445678711
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV9', 'morning'))",0.8952,0.7277,0.3289,0.6972,0.689,0.2688,109965.3985,16974.3516,0.699,8.994112254727318,23.781967163085938,38.919498443603516
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'))",0.8937,0.7309,0.3294,0.6958,0.687,0.2702,109768.052,16960.0586,0.6963,8.99562352297713,23.733661651611328,38.841548919677734
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'morning'))",0.8944,0.7108,0.3304,0.6962,0.6896,0.267,116542.528,16969.3672,0.6983,8.998646059476759,23.746341705322266,38.88310241699219
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV9', 'night'))",0.8951,0.7274,0.3294,0.6975,0.6895,0.2691,110017.8139,16958.707,0.6999,8.99562352297713,23.792217254638672,38.889503479003906
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV9', 'morning'))",0.896,0.727,0.3297,0.6986,0.6913,0.2698,110207.4397,16951.2441,0.7012,8.996530283927019,23.830318450927734,38.935726165771484
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('CV7', 'night'), ('CV7', 'morning'))",0.8952,0.7203,0.3282,0.6972,0.6891,0.2592,111897.8588,16954.4219,0.6987,8.991996479177578,23.782344818115234,38.950889587402344
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('CV7', 'night'), ('CV9', 'night'))",0.8927,0.7207,0.3336,0.6915,0.682,0.2645,111582.8643,16967.2773,0.69,9.0,23.586143493652344,38.72975158691406
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('CV7', 'night'), ('CV9', 'morning'))",0.8941,0.7214,0.3293,0.6957,0.6885,0.2663,110818.0703,16973.0527,0.6962,8.995321269327167,23.728912353515625,38.90309524536133
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('CV7', 'morning'), ('CV9', 'night'))",0.8962,0.726,0.3305,0.6988,0.692,0.2681,110545.4152,16958.9688,0.702,8.998948313126721,23.834630966186523,38.9039421081543
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('CV7', 'morning'), ('CV9', 'morning'))",0.8945,0.6992,0.3306,0.696,0.6895,0.2596,117669.4702,16971.252,0.699,8.999250566776684,23.740707397460938,38.86848068237305
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8952,0.7203,0.3282,0.6972,0.6891,0.2592,111897.8588,16954.4219,0.6987,8.991996479177578,23.782344818115234,38.950889587402344
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'))",0.8784,0.6883,0.3224,0.6543,0.6431,0.2328,125505.7779,16948.8496,0.6421,8.974465767479742,22.31873893737793,36.24494934082031
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'))",0.8783,0.6798,0.3207,0.653,0.6391,0.2149,126884.078,16972.0703,0.6413,8.969327455430376,22.272472381591797,36.197364807128906
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV9', 'night'))",0.8725,0.665,0.3266,0.6524,0.6483,0.2131,138559.1506,16952.5059,0.6373,8.987160420778174,22.254039764404297,36.12998580932617
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV9', 'morning'))",0.8782,0.6812,0.3217,0.6528,0.6422,0.2142,126353.8349,16977.168,0.6438,8.972349991930002,22.26589584350586,36.1966552734375
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'))",0.8703,0.6696,0.3237,0.6487,0.6434,0.2092,131403.7442,16957.2109,0.6314,8.978395064929257,22.1263370513916,36.12613296508789
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV9', 'night'))",0.8524,0.6657,0.3292,0.6418,0.6529,0.2184,136728.7716,16966.2266,0.6092,8.995019015677205,21.892250061035156,36.08699417114258
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV9', 'morning'))",0.8526,0.6611,0.3302,0.6431,0.6559,0.2184,137817.1705,16974.7129,0.611,8.998041552176833,21.934804916381836,36.0912971496582
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.8716,0.6798,0.3247,0.6508,0.6453,0.2152,128981.804,16955.5293,0.6336,8.981417601428884,22.199281692504883,36.1293830871582
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.8702,0.6182,0.3268,0.6472,0.6456,0.187,157660.3628,16966.7559,0.6323,8.9877649280781,22.077648162841797,36.0915641784668
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.8703,0.6696,0.3237,0.6487,0.6434,0.2092,131403.7442,16957.2109,0.6314,8.978395064929257,22.1263370513916,36.12613296508789
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'))",0.8764,0.6844,0.319,0.6498,0.635,0.2145,126213.4847,16971.168,0.6375,8.96418914338101,22.163375854492188,36.18289566040039
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'))",0.8513,0.6636,0.3277,0.6408,0.6496,0.218,136625.4511,16947.2969,0.6069,8.990485210927766,21.856307983398438,36.15220642089844
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'morning'))",0.8782,0.6851,0.3231,0.6544,0.6433,0.217,126072.749,16965.4199,0.6421,8.97658154302948,22.322551727294922,36.1756706237793
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'))",0.8692,0.6728,0.325,0.6464,0.639,0.212,131481.806,16967.873,0.6276,8.982324362378773,22.049453735351562,36.0751838684082
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'morning'))",0.8832,0.6953,0.3278,0.6601,0.6556,0.2388,124737.2918,16985.0117,0.6505,8.990787464577728,22.515872955322266,36.18543243408203
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8764,0.6844,0.319,0.6498,0.635,0.2145,126213.4847,16971.168,0.6375,8.96418914338101,22.163375854492188,36.18289566040039
"(('V_CO', 'night'), ('V_MV1', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.8725,0.665,0.3266,0.6524,0.6483,0.2131,138559.1506,16952.5059,0.6373,8.987160420778174,22.254039764404297,36.12998580932617
"(('V_CO', 'night'), ('V_MV1', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.8782,0.6812,0.3217,0.6528,0.6422,0.2142,126353.8349,16977.168,0.6438,8.972349991930002,22.26589584350586,36.1966552734375
"(('V_CO', 'night'), ('V_MV1', 'night'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.8784,0.6883,0.3224,0.6543,0.6431,0.2328,125505.7779,16948.8496,0.6421,8.974465767479742,22.31873893737793,36.24494934082031
"(('V_CO', 'night'), ('V_MV1', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8783,0.6798,0.3207,0.653,0.6391,0.2149,126884.078,16972.0703,0.6413,8.969327455430376,22.272472381591797,36.197364807128906
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'))",0.8923,0.6703,0.324,0.6938,0.6829,0.2106,131769.3239,16961.209,0.6994,8.979301825879144,23.66715431213379,38.624752044677734
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'))",0.8936,0.6805,0.3232,0.6953,0.6836,0.2138,130412.798,16969.4883,0.7019,8.976883796679443,23.715099334716797,38.64291763305664
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV9', 'night'))",0.8934,0.6798,0.3237,0.6944,0.6843,0.2184,129290.1975,16969.4785,0.7,8.978395064929257,23.68442153930664,38.650264739990234
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV9', 'morning'))",0.8924,0.6689,0.3214,0.6924,0.6778,0.2117,133382.43,16963.4336,0.6978,8.971443230980114,23.618167877197266,38.62613296508789
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'))",0.893,0.6781,0.3233,0.6944,0.6845,0.212,129368.2089,16979.3027,0.7007,8.977186050329406,23.687461853027344,38.666080474853516
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV9', 'night'))",0.8912,0.6731,0.3291,0.6896,0.6798,0.2082,130680.4973,16972.6016,0.6947,8.994716762027242,23.521610260009766,38.45981979370117
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV9', 'morning'))",0.8913,0.6714,0.3284,0.6902,0.6771,0.2138,132525.347,16973.7871,0.695,8.992600986477504,23.541156768798828,38.47330093383789
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.894,0.6731,0.3239,0.6956,0.685,0.2089,131155.5068,16968.8379,0.7025,8.978999572229181,23.72606086730957,38.63875198364258
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.8788,0.658,0.3218,0.6949,0.6766,0.2233,140422.6511,16954.9766,0.7094,8.972652245579965,23.70195198059082,38.61747741699219
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.893,0.6781,0.3233,0.6944,0.6845,0.212,129368.2089,16979.3027,0.7007,8.977186050329406,23.687461853027344,38.666080474853516
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'))",0.8944,0.6661,0.3238,0.6967,0.6854,0.2092,133662.561,16957.3262,0.7052,8.978697318579218,23.76390838623047,38.62425231933594
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'))",0.8911,0.6509,0.3283,0.6894,0.6772,0.1944,136403.1367,16984.2109,0.6949,8.99229873282754,23.516197204589844,38.47311782836914
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'morning'))",0.8938,0.6464,0.3264,0.6961,0.6851,0.2039,137368.6409,16968.5039,0.7051,8.98655591347825,23.742321014404297,38.5721549987793
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'))",0.8794,0.6481,0.3222,0.6949,0.6767,0.211,142801.6697,16955.6152,0.71,8.973861260179817,23.703144073486328,38.61537551879883
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'morning'))",0.8794,0.6516,0.3213,0.6954,0.677,0.2149,139987.5484,16947.4902,0.7096,8.971140977330151,23.719284057617188,38.65845489501953
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8944,0.6661,0.3238,0.6967,0.6854,0.2092,133662.561,16957.3262,0.7052,8.978697318579218,23.76390838623047,38.62425231933594
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.8934,0.6798,0.3237,0.6944,0.6843,0.2184,129290.1975,16969.4785,0.7,8.978395064929257,23.68442153930664,38.650264739990234
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.8924,0.6689,0.3214,0.6924,0.6778,0.2117,133382.43,16963.4336,0.6978,8.971443230980114,23.618167877197266,38.62613296508789
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.8923,0.6703,0.324,0.6938,0.6829,0.2106,131769.3239,16961.209,0.6994,8.979301825879144,23.66715431213379,38.624752044677734
