ID,Node1,Node2,Length,Diameter,Roughness,MinorLoss,Status
L2386,N2455,N2456,10.04,110,117.97,0,OPEN
L2387,N2443,N2457,8,110,89.65,0,OPEN
L2388,N2445,N2458,89.5,110,110.35,0,OPEN
L2390,N2461,N2462,101.74,110,96.42,0,OPEN
L2392,N2465,N2466,8.28,110,99.13,0,OPEN
L2393,N2467,N2468,183.89,110,110.94,0,OPEN
L2394,N2469,N2467,8.72,110,89.66,0,OPEN
L2395,N2470,N2461,13.34,110,106.51,0,OPEN
L2397,N2468,N2473,8.23,110,99.26,0,OPEN
L2398,N2474,N2475,10.28,110,114.58,0,OPEN
L2400,N2476,N2477,75.74,110,88.15,0,OPEN
L2401,N2478,N2479,77.74,110,85.14,0,OPEN
L2402,N2462,N2480,77.56,110,106.49,0,OPEN
L2403,N2481,N2482,8.23,110,108.1,0,OPEN
L2404,N2483,N2484,13.22,110,92.68,0,OPEN
L2405,N2439,N2440,70.67,110,108.92,0,OPEN
L2406,N2485,N2486,8.04,110,85.7,0,OPEN
L2409,N2490,N2488,106.81,110,109.34,0,OPEN
L2410,N2432,N2491,38.32,110,108.11,0,OPEN
L2411,N2492,N2493,130.97,110,84.14,0,OPEN
L2460,N2549,N1358,76.3,110,106.11,0,OPEN
L2461,N2549,N2550,137.33,110,90.47,0,OPEN
L2462,N1357,N2549,7.08,110,86.4,0,OPEN
L2463,N1357,N2551,284.18,110,115.83,0,OPEN
L2465,N1371,N2552,149.86,110,91.49,0,OPEN
L2466,N1398,N2553,211.12,110,96.83,0,OPEN
L2471,N1389,N1390,253.54,110,108.46,0,OPEN
L2476,N1393,N1394,16.25,110,117.57,0,OPEN
L2477,N2558,N2239,85.16,110,104.36,0,OPEN
L2478,N2558,N2559,191.86,110,111.57,0,OPEN
L2479,N2558,N2560,403.88,110,114.15,0,OPEN
L2480,N2214,N2561,599.13,110,89.98,0,OPEN
L2481,N2212,N2214,69.04,110,102.42,0,OPEN
L2482,N2210,N2212,80.84,110,110.74,0,OPEN
L2489,N1412,N2563,146.61,110,98.51,0,OPEN
L2494,N2216,N1941,3.52,110,109.33,0,OPEN
L2495,N1941,N2568,140.01,110,115.05,0,OPEN
L2505,N2222,N2227,25.5,110,96.22,0,OPEN
L2506,N2227,N2225,266.48,110,114.04,0,OPEN
L2507,N2225,N2223,296.83,110,97.19,0,OPEN
L2509,N2359,N2575,121.7,110,92.11,0,OPEN
L2525,N1549,N2502,141.75,110,95.37,0,OPEN
L2526,N2491,N2585,20.91,110,103.01,0,OPEN
L2527,N2491,N2503,81.92,110,102.2,0,OPEN
L2531,N2587,N2435,50.7,110,112.91,0,OPEN
L2532,N2586,N2587,82.29,110,108.89,0,OPEN
L2533,N2587,N2588,8.02,110,104.98,0,OPEN
L2534,N2433,N2588,76.41,110,117.47,0,OPEN
L2536,N2438,N2441,70.86,110,95.79,0,OPEN
L2537,N2441,N2437,135.28,110,96.82,0,OPEN
L2538,N2588,N2440,49.64,110,118.36,0,OPEN
L2541,N2436,N2589,122.68,110,102.34,0,OPEN
L2544,N2590,N1596,145.12,110,118.55,0,OPEN
L2548,N2455,N2591,44.6,110,105.34,0,OPEN
L2550,N2455,N2457,51.58,110,117.43,0,OPEN
L2551,N2457,N2444,116.55,110,91.23,0,OPEN
L2552,N2453,N2442,64.63,110,109.42,0,OPEN
L2553,N2443,N2453,98.51,110,90.66,0,OPEN
L2554,N2451,N2452,39.52,110,108.64,0,OPEN
L2555,N2485,N2451,86.4,110,92.23,0,OPEN
L2556,N2452,N2485,151.89,110,117.94,0,OPEN
L2557,N2447,N2592,61.06,110,119.05,0,OPEN
L2558,N2592,N2450,139.25,110,105.3,0,OPEN
L2559,N2450,N2447,115.31,110,103.72,0,OPEN
L2560,N2449,N2448,177.74,110,90.04,0,OPEN
L2561,N2592,N2449,8.58,110,97.48,0,OPEN
L2563,N2505,N2593,177.76,110,105.66,0,OPEN
L2566,N2594,N2446,63.75,110,106.7,0,OPEN
L2569,N2458,N2595,139.17,110,118.91,0,OPEN
L2570,N2446,N2486,200.34,110,97.3,0,OPEN
L2571,N2486,N2445,52.97,110,105.84,0,OPEN
L2572,N2463,N2596,139.29,110,84.44,0,OPEN
L2573,N2596,N2458,8.73,110,95.05,0,OPEN
L2574,N2596,N2597,94.66,110,112.34,0,OPEN
L2577,N2465,N2459,219.77,110,86.55,0,OPEN
L2578,N2464,N2465,31.48,110,92.14,0,OPEN
L2581,N2461,N2460,77.52,110,90.79,0,OPEN
L2583,N2462,N2479,15.92,110,84.52,0,OPEN
L2584,N2479,N2484,63.69,110,93.32,0,OPEN
L2587,N2598,N2484,43.99,110,88.39,0,OPEN
L2589,N2466,N2470,132.66,110,114.53,0,OPEN
L2590,N2470,N2469,45.94,110,82.14,0,OPEN
L2591,N2466,N2469,187.25,110,102.87,0,OPEN
L2592,N2471,N2467,144.86,110,107.79,0,OPEN
L2593,N2468,N2471,39.15,110,108.57,0,OPEN
L2594,N2473,N2481,185.39,110,84.16,0,OPEN
L2595,N2473,N2481,185.9,110,82.92,0,OPEN
L2596,N2482,N2474,182.33,110,113.57,0,OPEN
L2597,N2483,N2474,165.26,110,109.37,0,OPEN
L2601,N2599,N2600,134.81,110,93.93,0,OPEN
L2602,N2477,N2601,103.81,110,112.36,0,OPEN
L2603,N2477,N2601,31.17,110,114.37,0,OPEN
L2617,N1553,N1520,52.74,110,88.09,0,OPEN
L2726,N2668,N2377,47.36,110,96.9,0,OPEN
L2754,N1622,N1623,137.26,110,113.8,0,OPEN
L2770,N2314,N2696,4.11,110,96.44,0,OPEN
L2772,N2696,N2697,48.48,110,107.22,0,OPEN
L2774,N2697,N2698,4.12,110,89.84,0,OPEN
L2777,N2698,N2699,49.52,110,109.8,0,OPEN
L2778,N2699,N2317,3.61,110,103.71,0,OPEN
L2782,N2700,N2701,4.34,110,86.06,0,OPEN
L2783,N2317,N2700,47.49,110,82.24,0,OPEN
L2785,N2701,N2702,51.48,110,86.32,0,OPEN
L2789,N2703,N2702,9.47,110,102.37,0,OPEN
L2791,N2704,N2703,55.45,110,98.92,0,OPEN
L2792,N2705,N2704,4.14,110,87.08,0,OPEN
L2793,N2348,N2705,66.48,110,91.55,0,OPEN
L2798,N1620,N2351,35.35,110,93.37,0,OPEN
L2799,N2351,N2706,50.89,110,106.8,0,OPEN
L2801,N2706,N2342,5.58,110,109.78,0,OPEN
L2806,N2709,N2349,98.87,110,115.93,0,OPEN
L2815,N2713,N2430,75.27,110,97.33,0,OPEN
L2816,N2430,N2352,32.94,110,94.27,0,OPEN
L2817,N2714,N2713,6.69,110,103.85,0,OPEN
L2818,N2715,N2716,54.17,110,84.15,0,OPEN
L2819,N2716,N2709,6.77,110,109.78,0,OPEN
L2821,N2330,N2714,53.79,110,91.6,0,OPEN
L2822,N2328,N2329,3.13,110,102.54,0,OPEN
L2823,N2717,N2715,13.05,110,118.75,0,OPEN
L2827,N2718,N2717,53.45,110,94.77,0,OPEN
L2829,N2339,N2718,4.76,110,89.45,0,OPEN
L2831,N2720,N2721,131.92,110,87.4,0,OPEN
L2832,N2720,N2339,47.74,110,97,0,OPEN
L2835,N2337,N2720,56.44,110,96.85,0,OPEN
L2836,N2334,N2335,4.25,110,88.25,0,OPEN
L2839,N2335,N2337,46.94,110,106.96,0,OPEN
L2842,N2722,N2334,47.39,110,88.65,0,OPEN
L2844,N2723,N2722,4.56,110,106.01,0,OPEN
L2845,N1625,N2324,65.43,110,117.24,0,OPEN
L2846,N2324,N2723,171.06,110,84.13,0,OPEN
L2847,N1625,N2724,23.32,110,88.78,0,OPEN
L2848,N2724,N2725,3.64,110,90.75,0,OPEN
L2849,N2725,N2726,158.92,110,111.56,0,OPEN
L2850,N2727,N2728,211.56,110,94.44,0,OPEN
L2851,N2728,N2724,135.12,110,83.02,0,OPEN
L2854,N2353,N2727,37.37,110,119.22,0,OPEN
L2857,N1643,N1644,9.6,110,93.88,0,OPEN
L2894,N2747,N1493,111.28,110,113.36,0,OPEN
L2895,N1492,N2747,7.81,110,90.11,0,OPEN
L2900,N2748,N1314,13.48,110,87.41,0,OPEN
L2901,N2289,N2275,65.98,110,112,0,OPEN
L2902,N2275,N2748,65.61,110,84.94,0,OPEN
L2913,N2289,N2754,58.68,110,119.82,0,OPEN
L2919,N2754,N2757,75.44,110,118.76,0,OPEN
L2920,N2754,N2308,26.87,110,110.65,0,OPEN
L2921,N2306,N2269,26.13,110,116.87,0,OPEN
L2922,N2308,N2306,25.89,110,114.68,0,OPEN
L2923,N2270,N2303,19.28,110,92.57,0,OPEN
L2925,N2759,N2760,15.66,110,101.7,0,OPEN
L2926,N2303,N2759,26.14,110,103.47,0,OPEN
L2927,N2760,N2761,20.33,110,85.64,0,OPEN
L2934,N2757,N2762,13.27,110,93.72,0,OPEN
L2935,N2762,N2747,135.55,110,115.47,0,OPEN
L2937,N2763,N2764,6.08,110,86.17,0,OPEN
L2940,N2765,N2763,73.77,110,88.94,0,OPEN
L2941,N2766,N2765,60.76,110,90.31,0,OPEN
L2942,N2767,N2766,5,110,101.4,0,OPEN
L2995,N1864,N2780,588.62,110,115.93,0,OPEN
L3067,N2242,N2794,118.9,110,106.46,0,OPEN
L3184,N2837,N2838,291.54,110,107.14,0,OPEN
L3185,N2839,N2840,15.78,110,83.59,0,OPEN
L3186,N2840,N2841,69.52,110,102.54,0,OPEN
L3187,N2841,N2842,51.58,110,102.03,0,OPEN
L3188,N2842,N2843,54.01,110,98.97,0,OPEN
L3206,N2839,N2850,355.11,110,92.65,0,OPEN
L3207,N2838,N2857,12.81,110,114.25,0,OPEN
L3208,N2838,N2839,58.26,110,104.4,0,OPEN
L3209,N2857,N2858,287.34,110,116.72,0,OPEN
L3211,N2857,N2859,57.02,110,102.99,0,OPEN
L3212,N2859,N2860,327.54,110,100.03,0,OPEN
L3214,N2859,N2861,15.42,110,85.26,0,OPEN
L3220,N2861,N2866,113.08,110,90.95,0,OPEN
L3221,N2866,N2867,17.35,110,90.18,0,OPEN
L3222,N2867,N2852,46.93,110,94.93,0,OPEN
L1334,N1026,N1314,160.74,125,97.91,0,OPEN
L1757,N1749,N1663,119,125,99.28,0,OPEN
L2899,N1314,N1663,150.92,125,117.06,0,OPEN
L1240,N1223,N1224,14.5,125,113.17,0,OPEN
L1241,N1225,N1226,20.88,125,99.78,0,OPEN
L1242,N1227,N1225,18.35,125,94.4,0,OPEN
L1468,N1448,N1449,61.35,125,114.52,0,OPEN
L1472,N1448,N1453,71.44,125,102.77,0,OPEN
L1473,N1453,N1454,19.8,125,99.86,0,OPEN
L1477,N1454,N1458,54.45,125,109.92,0,OPEN
L1478,N1459,N1460,30.85,125,85.78,0,OPEN
L1479,N1460,N1461,28.32,125,101.41,0,OPEN
L1480,N1461,N1462,31.48,125,108.65,0,OPEN
L1481,N1462,N1463,77.85,125,117.49,0,OPEN
L1482,N1463,N1464,100.71,125,88.77,0,OPEN
L1498,N1458,N1459,36.02,125,113.3,0,OPEN
L1501,N1462,N1482,175.01,125,85.73,0,OPEN
L3079,N1204,N1227,85.33,125,101.87,0,OPEN
L3081,N1226,N1223,58.8,125,103.92,0,OPEN
L1522,N1501,N1503,295.89,125,107.37,0,OPEN
L1524,N1503,N1504,50.97,125,102.28,0,OPEN
L1540,N1501,N1484,129.74,125,104.39,0,OPEN
L1541,N1484,N1456,259.25,125,83.86,0,OPEN
L1576,N1554,N1556,216.03,125,108.84,0,OPEN
L1586,N1556,N1567,490.96,125,110.85,0,OPEN
L1588,N1567,N1569,623.29,125,102.7,0,OPEN
L1593,N1574,N1575,93.17,125,109.2,0,OPEN
L1594,N1575,N1576,169.43,125,84.08,0,OPEN
L1595,N1577,N1569,246.5,125,96.48,0,OPEN
L1699,N1677,N1688,285.85,125,104.46,0,OPEN
L1839,N1833,N1834,175.53,125,93.22,0,OPEN
L1846,N1834,N1841,686.46,125,106.42,0,OPEN
L1877,N1841,N1874,185.69,125,91.88,0,OPEN
L1879,N1874,N1876,101.73,125,94,0,OPEN
L1881,N1876,N1878,173.88,125,101.19,0,OPEN
L2086,N1951,N1554,606.31,125,97.18,0,OPEN
L2613,N1576,N1577,70.15,125,119.39,0,OPEN
L2616,N1951,N1508b,1005.52,125,111.03,0,Closed
L2752,N2684,N2685,9.01,125,98.75,0,OPEN
L2755,N2315,N2685,17.04,125,118.42,0,OPEN
L2756,N2315,N2686,9.18,125,87.15,0,OPEN
L2757,N2686,N2687,47.54,125,108.95,0,OPEN
L2758,N2687,N2688,4.54,125,98.4,0,OPEN
L2759,N2688,N2689,48.49,125,117.23,0,OPEN
L2760,N2689,N2690,3.04,125,100.72,0,OPEN
L2761,N2691,N2318,4.04,125,96.57,0,OPEN
L2762,N2690,N2691,48.97,125,102.34,0,OPEN
L2763,N2318,N2692,45.43,125,96.81,0,OPEN
L2764,N2692,N2693,5.55,125,101.57,0,OPEN
L2765,N2693,N2321,51.04,125,103.59,0,OPEN
L2766,N2321,N2694,10.12,125,115.46,0,OPEN
L2767,N2694,N2695,54.98,125,104.47,0,OPEN
L2768,N2695,N2424,3.61,125,83.55,0,OPEN
L2796,N2425,N2424,43.24,125,93.31,0,OPEN
L2797,N2425,N1617,7,125,90.54,0,OPEN
L2887,N1504,N1505,23.49,125,107.08,0,OPEN
L3007,N1258,N1265,9.64,140,105.31,0,OPEN
L3010,N1262,N1265,88.62,140,111.32,0,OPEN
L437,N484,N485,401.07,140,103.17,0,OPEN
L443,N493,N484,30.64,140,107.48,0,OPEN
L444,N494,N493,46.78,140,111.93,0,OPEN
L445,N495,N494,190.25,140,116.36,0,OPEN
L446,N81,N495,60.21,140,107.97,0,OPEN
L447,N496,N81,9.72,140,101.37,0,OPEN
L1465,N1440b,N1446,83.63,140,99.9,0,Open
L1466,N1446,N1447,67,140,114.6,0,OPEN
L1467,N1447,N1448,191.01,140,108.01,0,OPEN
L1471,N1448,N1452,248.76,140,96.05,0,OPEN
L1475,N1455,N1456,46.68,140,109.09,0,OPEN
L1860,N1854,N1856,65.55,140,93.99,0,OPEN
L1862,N1856,N1858,305.8,140,90.27,0,OPEN
L1864,N1858,N1860,18.86,140,106.61,0,OPEN
L1866,N1860,N1862,215.55,140,89.74,0,OPEN
L1868,N1862,N1864,507.38,140,102.11,0,OPEN
L2365,N2419,N2420,648.42,140,91.65,0,OPEN
L2619,N1452,N1455,98.47,140,96.93,0,OPEN
L2620,N1452,N2610,279.53,140,97.79,0,OPEN
L2953,N1864,N1908,193.01,140,110.2,0,OPEN
L111,N153,N154,101.97,150,96.16,0,OPEN
L1127,N1132,N11,32.47,150,88.65,0,OPEN
L1129,N1134,N1132,132.13,150,89.21,0,OPEN
L139,N179,N182,2.87,150,108.16,0,OPEN
L144,N188,N153,114.27,150,92.37,0,OPEN
L145,N189,N190,99.91,150,98.98,0,OPEN
L146,N191,N189,91.94,150,102.04,0,OPEN
L1700,N1688,N1689,30.54,150,93.94,0,OPEN
L1701,N1688,N1690,11.23,150,91.85,0,OPEN
L1702,N1690,N1691,13.21,150,109.74,0,OPEN
L1704,N1690,N1693,61.37,150,115.93,0,OPEN
L1705,N1693,N1694,57.23,150,95.34,0,OPEN
L1706,N1694,N1695,95.29,150,99.4,0,OPEN
L1720,N1710,N1711,139.67,150,89.28,0,CV
L1732,N1711,N1723,85.76,150,118.44,0,OPEN
L1734,N1723,N1725,43.93,150,108.33,0,OPEN
L1735,N1725,N1726,77.59,150,112.35,0,OPEN
L1736,N1726,N1727,174.03,150,88.91,0,OPEN
L2054,N2045,N2046,116.9,150,109.47,0,OPEN
L2055,N2046,N2047,2.78,150,93.78,0,OPEN
L2059,N275,N2045,95.4,150,98.72,0,OPEN
L2083,N2072,N361,6.11,150,89.74,0,OPEN
L230,N279,N281,98.96,150,109.42,0,OPEN
L2970,N1727,N1728,20.18,150,110.83,0,OPEN
L3133,N376,N377,3.53,150,117.89,0,OPEN
L314,N362,N361,70.62,150,94.59,0,OPEN
L3142,N281,N191,6.73,150,101.04,0,OPEN
L3147,N182,N2072,92.13,150,105.42,0,OPEN
L3148,N969,N182,123.63,150,111.42,0,OPEN
L3149,N970,N177,57.04,150,113.06,0,OPEN
L3152,N971,N173,4.23,150,102.64,0,OPEN
L3153,N190,N188,5.6,150,112.87,0,OPEN
L316,N365,N363,101.1,150,108.8,0,OPEN
L317,N363,N366,2.55,150,86.73,0,OPEN
L318,N366,N362,3.01,150,111.74,0,OPEN
L322,N369,N365,2.65,150,110.37,0,OPEN
L324,N373,N374,99.13,150,111.93,0,OPEN
L326,N374,N376,3.03,150,108.14,0,OPEN
L327,N377,N371,106.75,150,99.41,0,OPEN
L328,N373,N378,99.19,150,108.37,0,OPEN
L330,N378,N380,151.91,150,107.53,0,OPEN
L515,N554,N556,16.04,150,107.98,0,OPEN
L516,N554,N44,83.94,150,119.29,0,OPEN
L517,N556,N557,72.67,150,117.41,0,OPEN
L518,N557,N558,15.78,150,96.7,0,OPEN
L519,N558,N559,71.61,150,105.42,0,OPEN
L520,N559,N560,5.7,150,118.47,0,OPEN
L583,N613,N614,8.89,150,103,0,OPEN
L584,N380,N613,75.66,150,90.1,0,OPEN
L585,N614,N615,161.99,150,109.32,0,OPEN
L857,N867,N854,49.22,150,89.46,0,OPEN
L858,N696,N867,57.29,150,114.16,0,OPEN
L867,N854,N855,8.92,150,102.85,0,OPEN
L912,N912,N914,606.65,150,113.97,0,OPEN
L913,N914,N915,998.54,150,88.24,0,OPEN
L914,N915,N916,192.04,150,114.79,0,OPEN
L916,N918,N916,105.22,150,89.75,0,OPEN
L917,N919,N918,66.38,150,100.63,0,OPEN
L935,N830,N937,250.32,150,90.77,0,OPEN
L974,N175,N969,3.61,150,111.35,0,OPEN
L975,N177,N175,3.02,150,88.09,0,OPEN
L976,N7,N970,48.92,150,107.96,0,OPEN
L977,N173,N7,3.02,150,98.69,0,OPEN
L978,N154,N971,56.93,150,92.21,0,OPEN
L985,N11,N974,60.47,150,118.65,0,OPEN
L986,N977,N978,26.77,150,104.65,0,OPEN
L987,N978,N452,106.6,150,93.05,0,OPEN
L1134,N1135,N1127,24.48,160,106.88,0,OPEN
L1026,N1017,N1013,161.77,160,108.15,0,OPEN
L1028,N907,N1013,7.25,160,116.07,0,OPEN
L1070,N1081,N1017,100.01,160,118.89,0,OPEN
L1073,N88,N1081,48.6,160,102.18,0,OPEN
L1076,N1088,N87,156.46,160,109.25,0,OPEN
L1214,N1200,N1205,81.94,160,87.91,0,OPEN
L1221,N1205,N1210,2.03,160,112.58,0,OPEN
L1222,N1211,N1212,90.9,160,100.14,0,OPEN
L1223,N1210,N1211,16.61,160,103.38,0,OPEN
L1237,N1218,N1222,145.76,160,119.47,0,OPEN
L1238,N1222,N1212,10.39,160,93.2,0,OPEN
L1318,N1075,N1297,2.18,160,97.37,0,OPEN
L1542,N1491,N1519,66.45,160,99.6,0,OPEN
L1754,N1519,N1745,110.95,160,119.57,0,OPEN
L1756,N1747,N1748,61.31,160,107.46,0,OPEN
L1762,N1745,N1755,300.91,160,116.71,0,OPEN
L1774,N1755,N1768,250.3,160,99.81,0,OPEN
L2196,N1768,N1757,55.02,160,100.13,0,OPEN
L2929,N2761,N1747,151.06,160,90.84,0,OPEN
L2930,N1750,N2761,172.18,160,102.75,0,OPEN
L2931,N1750,N1745,99.96,160,114.07,0,OPEN
L52,N87,N88,8.39,160,93.08,0,OPEN
L906,N907,N908,863.99,160,98.45,0,OPEN
L910,N908,N912,99.51,160,95.01,0,OPEN
L1068,N2418b,N1076,340.04,160,118.75,0,OPEN
L1314,N1039,N1293,138.19,160,119.09,0,OPEN
L1316,N1076,N1064,870.11,160,107.38,0,OPEN
L1367,N1351,N1348,407.38,110,83.55,0,OPEN
L1393,N1348,N1371,15.16,160,106.72,0,OPEN
L1430,N1407,N1408,34.43,160,112.03,0,OPEN
L1431,N1408,N1409,101.43,160,104.3,0,OPEN
L1432,N1410,N1411,63.28,160,90.27,0,OPEN
L1738,N1729,N1730,374.6,160,119.22,0,OPEN
L1764,N1757,N1758b,70.66,160,116.32,0,OPEN
L1792,N1730,N1293,322.15,160,98.98,0,OPEN
L1815,N1805,N1812,307.32,160,119.85,0,OPEN
L1875,N1812,N1872,445.85,160,89.17,0,OPEN
L2094,N1064,N1294,547.82,160,105.63,0,OPEN
L2233,N2241,N2242,114.81,160,106.27,0,OPEN
L2374,N2432,N2433,10.01,160,86.79,0,OPEN
L2375,N2434,N2435,8.04,160,91.75,0,OPEN
L2376,N2436,N2437,8.05,160,98.2,0,OPEN
L2377,N2438,N2439,8.05,160,116.03,0,OPEN
L2380,N2444,N2445,8.31,160,106.53,0,OPEN
L2389,N2459,N2460,14.99,160,90.78,0,OPEN
L2391,N2463,N2464,21.04,160,89.64,0,OPEN
L2399,N2476,N2475,24.01,160,109.89,0,OPEN
L2407,N2434,N2487,67.77,160,90.01,0,OPEN
L2408,N2488,N2489,91.39,160,116.54,0,OPEN
L2464,N1371,N1372,115.73,160,107.69,0,OPEN
L2467,N1398,N1372,36.16,160,87.92,0,OPEN
L2484,N1411,N2209,8.48,160,98.03,0,OPEN
L2488,N1409,N1410,176.48,160,98.03,0,OPEN
L2528,N2586,N2493,10.06,160,107.47,0,OPEN
L2529,N2586,N2487,58.36,160,95.68,0,OPEN
L2530,N2487,N2435,59.64,160,117.84,0,OPEN
L2535,N2439,N2433,58.05,160,112.45,0,OPEN
L2539,N2438,N2437,58.27,160,119.06,0,OPEN
L2540,N2589,N2434,112.03,160,89.41,0,OPEN
L2542,N2590,N2589,101.6,160,100.97,0,OPEN
L2543,N2436,N2590,44.2,160,116.36,0,OPEN
L2545,N2504,N2591,24.84,160,106.02,0,OPEN
L2549,N2444,N2591,184.63,160,94.52,0,OPEN
L2565,N2594,N2488,199.42,160,89.68,0,OPEN
L2567,N2595,N2463,8.7,160,112.84,0,OPEN
L2568,N2594,N2595,60.23,160,93.77,0,OPEN
L2575,N2445,N2597,14.95,160,104.03,0,OPEN
L2576,N2459,N2597,41.99,160,115.11,0,OPEN
L2579,N2464,N2472,121.38,160,89.4,0,OPEN
L2580,N2476,N2472,167.37,160,86.49,0,OPEN
L2582,N2460,N2480,112.12,160,108.58,0,OPEN
L2585,N2478,N2480,15.45,160,105.08,0,OPEN
L2586,N2506,N2478,104.89,160,118.32,0,OPEN
L2588,N2506,N2598,83.21,160,116.84,0,OPEN
L2598,N2475,N2599,27.05,160,110.06,0,OPEN
L2599,N2599,N2600,63.91,160,114.48,0,OPEN
L2600,N2600,N2598,66.37,160,93.21,0,OPEN
L2881,N2344,N2347,151.52,160,105,0,OPEN
L2882,N2347,N2725,64.5,160,111.2,0,OPEN
L2974,N1039,N1294,374.67,160,87.6,0,OPEN
L3066,N2242,N2793,61.15,160,119.2,0,OPEN
L3183,N2836,N2837,150.42,160,119.12,0,OPEN
L3195,N2836,N2849,137.77,160,111.44,0,OPEN
L3196,N2836,N2845,14.06,160,99.98,0,OPEN
L3197,N2845,N2850,73.88,160,101.27,0,OPEN
L3198,N2850,N2847,202.51,160,105.91,0,OPEN
L3199,N2847,N2851,55.85,160,119.28,0,OPEN
L3200,N2851,N2848,16.91,160,116.75,0,OPEN
L3201,N2848,N2843,120.85,160,108.07,0,OPEN
L3202,N2843,N2852,15.8,160,109.09,0,OPEN
L3203,N2852,N2853,69.47,160,86.19,0,OPEN
L3204,N2854,N2855,33.38,160,88.53,0,OPEN
L3205,N2855,N2856,62.9,160,95.75,0,OPEN
L3210,N2858,N1872,14.8,160,99.57,0,OPEN
L3213,N2860,N2858,93.56,160,98.47,0,OPEN
L3233,N2853,N2854,101.52,160,118.72,0,OPEN
L3234,N2856,N2860,400.55,160,86.45,0,OPEN
L3235,N1872,N1854,82.27,160,113.53,0,OPEN
L1912,N1912,N1913,37.36,180,88.66,0,OPEN
L1920,N1913,N1273,109.86,180,99.67,0,OPEN
L1921,T4_CU,N1913,4.69,180,109.13,0,Closed
L1122,N1088,N1127,318.6,200,112.51,0,OPEN
L1988,N563,N1981,80.69,200,112.66,0,OPEN
L1989,N1982,N1983,75.22,200,99.12,0,OPEN
L1990,N1983,N1984,120.27,200,98.82,0,OPEN
L1991,N1984,N1985,4.29,200,101.13,0,OPEN
L1992,N1985,N1986,6.96,200,97.1,0,OPEN
L1993,N1986,N1987,74.81,200,92.65,0,OPEN
L1994,N1987,N1988,7.97,200,105.67,0,OPEN
L2023,N1988,N2016,74.87,200,90.48,0,OPEN
L2024,N2016,N2017,143.83,200,96.17,0,OPEN
L2089,N698,N693,54.24,200,119.34,0,OPEN
L3124,N2255,N1982,335.86,200,90.46,0,OPEN
L3125,N2255,N1981,4.53,200,90.25,0,Open
L383,N435,N433,118.48,200,117.57,0,OPEN
L384,N435,N436,94.87,200,103.33,0,Open
L385,N436,N427,8.39,200,114.66,0,OPEN
L387,N433,N438,6.07,200,99.34,0,OPEN
L388,N438,N439,165.47,200,92.03,0,OPEN
L521,N561,N560,18.17,200,89.84,0,OPEN
L522,N562,N561,8.05,200,101.92,0,OPEN
L523,N563,N562,101.39,200,90.23,0,OPEN
L598,N630,N439,94.92,200,113.14,0,OPEN
L599,N630,N615,41.48,200,115.75,0,OPEN
L600,N615,N631,77.33,200,104.93,0,OPEN
L653,N677,N678,19.4,200,94.58,0,OPEN
L654,N678,N631,78.57,200,93.51,0,OPEN
L655,N679,N677,55.19,200,106.22,0,OPEN
L657,N679,N681,70.64,200,112.71,0,OPEN
L660,N683,N681,4.4,200,116.36,0,OPEN
L661,N684,N683,33.1,200,103.89,0,OPEN
L662,N684,N685,5.99,200,119.29,0,OPEN
L668,N685,N65,24.77,200,117.37,0,OPEN
L669,N692,N689,28.79,200,91.6,0,OPEN
L670,N689,N621,423.27,200,113.66,0,OPEN
L672,N693,N695,9.28,200,90.76,0,OPEN
L673,N696,N697,5.33,200,113.18,0,OPEN
L674,N697,N698,27.18,200,97.66,0,OPEN
L820,N826,N697,151,200,113.3,0,OPEN
L2332,N2377,N2378,27.27,200,115.26,0,OPEN
L2348,N2398,N2399,14.47,200,117.88,0,OPEN
L2682,N2399,N2377,250.31,200,109.49,0,OPEN
L1057,N1061,N1063,83.71,200,111.68,0,OPEN
L1195,N1187,N1188,8.39,200,118.88,0,OPEN
L1196,N1188,N1189,91.83,200,105.94,0,OPEN
L1197,N1189,N1190,7.99,200,117.73,0,OPEN
L1199,N1190,N1060,29.92,200,90.36,0,OPEN
L1201,N1163,N1191,48.74,200,112.2,0,OPEN
L1209,N1198,N1187,468.81,200,92.18,0,OPEN
L1210,N1191,N1199,8.63,200,105.94,0,OPEN
L1236,N1218,N1198,16.13,200,100.99,0,OPEN
L1239,N1199,N1204,27.21,200,119.58,0,OPEN
L185,N232,N233,137.89,200,102.18,0,OPEN
L242,N292,N293,88.32,200,115.38,0,OPEN
L243,N294,N292,71.16,200,89.98,0,OPEN
L247,N233,N294,117.82,200,100.84,0,OPEN
L291,N293,N336,50.05,200,97.59,0,OPEN
L293,N336,N338,7.51,200,91.83,0,OPEN
L295,N338,N188,187.88,200,106.55,0,OPEN
L3074,N1063,N1163,90.15,200,107.68,0,OPEN
L1751,N1028,N1743,96.99,200,94.13,0,OPEN
L1753,N1743,N1026,101.34,200,93.15,0,OPEN
L1801,N1778,N1775,365.54,200,112.8,0,OPEN
L1802,N1798,N1766,12.7,400,112.61,0,OPEN
L1803,N1775,N1776b,5.79,200,98.82,0,OPEN
L1804,N1766,N1761,253.88,200,103.76,0,Open
L1971,N1776,N1798,2.87,200,115.49,0,OPEN
L2135,N2127,N2128,3.46,200,91.65,0,OPEN
L2144,N2109,N2141,59.95,200,93.35,0,OPEN
L2146,N2111,N2143,187.04,200,97.07,0,OPEN
L2989,N2137,N2101,1495.29,200,94.36,0,OPEN
